zero crossings,amplitude,duration,envelope symmetry,event,start,end,species,height,recording
1.0,0.40351,0.27,0.3814,bite,10.005671000000001,10.511534,tall fescue,tall,recording_43
1.0,0.3125,0.14,0.51809,chew-bite,10.699916,11.508382000000001,tall fescue,tall,recording_43
1.0,0.57146,0.26,0.52212,bite,11.679482,12.319482,tall fescue,tall,recording_43
1.0,0.48392,0.19,0.49993,bite,12.825113,13.317196,tall fescue,tall,recording_43
0.0,0.10807,0.0,0.40852,chew,13.516955,14.196954999999999,tall fescue,tall,recording_43
3.0,0.40497,0.33,0.31013,chew-bite,14.543559,15.314392000000002,tall fescue,tall,recording_43
1.0,0.57066,0.24,0.47628,chew-bite,15.503835999999998,16.343836,tall fescue,tall,recording_43
0.0,0.034343,0.0,0.35392,chew,16.514937,16.957196,tall fescue,tall,recording_43
1.0,0.51946,0.23,0.46693,chew-bite,17.11007,18.07007,tall fescue,tall,recording_43
0.0,0.028767,0.0,0.58721,chew,18.181309,18.861309,tall fescue,tall,recording_43
1.0,0.37506,0.25,0.53608,chew-bite,19.007056,19.887056,tall fescue,tall,recording_43
0.0,0.042503,0.0,0.55411,chew,19.951829,20.671829000000002,tall fescue,tall,recording_43
1.0,0.51642,0.18,0.46834,chew-bite,20.904042,21.700032,tall fescue,tall,recording_43
0.0,0.081686,0.0,0.59639,chew,21.900889000000003,22.780889000000002,tall fescue,tall,recording_43
1.0,0.21301,0.21,0.47745,chew-bite,22.927494,23.611895999999998,tall fescue,tall,recording_43
0.0,0.10088,0.0,0.5605,chew,23.723484,24.323484,tall fescue,tall,recording_43
0.0,0.036115,0.0,0.53057,chew,24.497157,25.136924,tall fescue,tall,recording_43
0.0,0.085489,0.0,0.35625,chew,25.635348,26.364634999999996,tall fescue,tall,recording_43
1.0,0.27161,0.17,0.54699,chew-bite,26.475973,27.235972999999998,tall fescue,tall,recording_43
1.0,0.58044,0.24,0.53162,chew-bite,27.435625,28.164038,tall fescue,tall,recording_43
0.0,0.037536,0.0,0.48838,chew,28.285288,29.005288,tall fescue,tall,recording_43
0.0,0.065432,0.01,0.62461,chew,29.191267,29.92,tall fescue,tall,recording_43
0.0,0.0378,0.0,0.66391,chew,30.783246999999996,31.423015000000003,tall fescue,tall,recording_43
1.0,0.086864,0.08,0.43869,chew,32.055344,32.6,tall fescue,tall,recording_43
1.0,0.10811,0.07,0.59151,chew,33.134021999999995,33.916222,tall fescue,tall,recording_43
0.0,0.049089,0.0,0.50108,chew,34.316849,34.972074,tall fescue,tall,recording_43
0.0,0.035099,0.0,0.53719,chew,35.328575,36.151866,tall fescue,tall,recording_43
0.0,0.04071,0.0,0.39818,chew,36.295666,37.097683,tall fescue,tall,recording_43
0.0,0.051353,0.0,0.65737,chew,37.448736,38.173905,tall fescue,tall,recording_43
1.0,0.09497,0.13,0.50014,chew,38.47534,39.213905,tall fescue,tall,recording_43
0.0,0.055162,0.0,0.48552,chew,39.412673999999996,40.132674,tall fescue,tall,recording_43
0.0,0.047483,0.0,0.67704,chew,40.297934000000005,40.968664000000004,tall fescue,tall,recording_43
0.0,0.082043,0.0,0.57507,chew,41.317099,41.951607,tall fescue,tall,recording_43
1.0,0.059257,0.07,0.58366,chew,42.202359,42.922359,tall fescue,tall,recording_43
1.0,0.13134,0.1,0.50532,chew,43.429821000000004,44.268783,tall fescue,tall,recording_43
1.0,0.063127,0.07,0.6266,chew,44.515938,45.135568,tall fescue,tall,recording_43
0.0,0.041422,0.0,0.58747,chew,45.371442,46.079027,tall fescue,tall,recording_43
1.0,0.058785,0.05,0.59299,chew,46.279019,47.030375,tall fescue,tall,recording_43
0.0,0.06371,0.0,0.5273,chew,47.112204999999996,47.921831,tall fescue,tall,recording_43
1.0,0.078259,0.06,0.52242,chew,48.793456,49.544148,tall fescue,tall,recording_43
0.0,0.069046,0.0,0.53199,chew,49.723351,50.443351,tall fescue,tall,recording_43
0.0,0.078371,0.0,0.61627,chew,50.563976000000004,51.283976,tall fescue,tall,recording_43
0.0,0.03211,0.0,0.52128,chew,51.374845,52.054845,tall fescue,tall,recording_43
0.0,0.049338,0.0,0.48119,chew,52.163396,52.963395999999996,tall fescue,tall,recording_43
0.0,0.076554,0.0,0.55753,chew,53.405736,54.205736,tall fescue,tall,recording_43
0.0,0.052301,0.0,0.56488,chew,54.357948,55.037948,tall fescue,tall,recording_43
0.0,0.039836,0.0,0.52807,chew,55.808583999999996,56.573905,tall fescue,tall,recording_43
0.0,0.036568,0.0,0.6355,chew,56.946776,57.506776,tall fescue,tall,recording_43
1.0,0.083367,0.04,0.49072,chew,57.839475,58.429756999999995,tall fescue,tall,recording_43
1.0,0.074807,0.03,0.58466,chew,58.672661,59.357064,tall fescue,tall,recording_43
1.0,0.12955,0.11,0.50605,chew,59.595117,60.249269999999996,tall fescue,tall,recording_43
0.0,0.054186,0.0,0.50472,chew,60.502694999999996,61.20879,tall fescue,tall,recording_43
1.0,0.10335,0.09,0.52778,chew,61.387955000000005,61.949757,tall fescue,tall,recording_43
0.0,0.078612,0.0,0.3613,chew,62.831152,63.471152000000004,tall fescue,tall,recording_43
0.0,0.069521,0.0,0.36684,chew,63.552751,64.192751,tall fescue,tall,recording_43
0.0,0.039801,0.0,0.56626,chew,64.296667,64.976667,tall fescue,tall,recording_43
1.0,0.068129,0.08,0.5501,chew,65.077779,65.837779,tall fescue,tall,recording_43
0.0,0.044598,0.0,0.62232,chew,65.9556,66.7156,tall fescue,tall,recording_43
3.0,0.59779,0.35,0.49674,bite,0.557845,1.437845,tall fescue,tall,recording_44
1.0,0.50855,0.19,0.50195,bite,2.069424,2.74396,tall fescue,tall,recording_44
1.0,0.64367,0.26,0.56366,bite,3.8149370000000005,4.342982,tall fescue,tall,recording_44
3.0,0.40358,0.29,0.42531,bite,4.750677,5.289975,tall fescue,tall,recording_44
3.0,0.13864,0.17,0.57663,chew,5.420301,6.037318,tall fescue,tall,recording_44
3.0,0.090911,0.27,0.58704,chew,6.181078,6.901078,tall fescue,tall,recording_44
6.0,0.324,0.38,0.55426,chew-bite,7.063033,8.04376,tall fescue,tall,recording_44
6.0,0.63082,0.49,0.46149,chew-bite,8.106742,9.195439,tall fescue,tall,recording_44
3.0,0.11714,0.3,0.39525,chew,9.322181,10.122181,tall fescue,tall,recording_44
3.0,0.78427,0.44,0.48487,chew-bite,10.176166,11.016166,tall fescue,tall,recording_44
5.0,0.54041,0.4,0.56605,chew-bite,11.138898,12.018898,tall fescue,tall,recording_44
7.0,0.70001,0.48,0.3929,chew-bite,12.056642,12.893409,tall fescue,tall,recording_44
1.0,0.70702,0.27,0.46006,chew-bite,13.028371,13.668370999999999,tall fescue,tall,recording_44
5.0,0.78839,0.39,0.54275,chew-bite,13.757168,14.517168,tall fescue,tall,recording_44
1.0,0.083316,0.23,0.572,chew,14.61193,15.340727,tall fescue,tall,recording_44
3.0,0.69409,0.46,0.48688,chew-bite,15.47569,16.387970000000003,tall fescue,tall,recording_44
5.0,0.79278,0.4,0.464,chew-bite,16.456417000000002,17.296417,tall fescue,tall,recording_44
1.0,0.11709,0.2,0.48399,chew,17.392156,18.112156,tall fescue,tall,recording_44
3.0,0.14043,0.25,0.59665,chew,18.246918,19.046917999999998,tall fescue,tall,recording_44
1.0,0.10561,0.18,0.56049,chew,19.074687,19.714686999999998,tall fescue,tall,recording_44
3.0,0.74179,0.41,0.54176,chew-bite,19.812482,20.653985000000002,tall fescue,tall,recording_44
3.0,0.10755,0.26,0.40533,chew,20.699023,21.459023000000002,tall fescue,tall,recording_44
3.0,0.11833,0.3,0.47377,chew,21.575991000000002,22.415991,tall fescue,tall,recording_44
4.0,0.58376,0.41,0.54247,chew-bite,22.556717000000003,23.436717,tall fescue,tall,recording_44
1.0,0.16752,0.33,0.43617,chew,23.591429,24.28,tall fescue,tall,recording_44
1.0,0.12184,0.28,0.45324,chew,24.401204,25.121204000000002,tall fescue,tall,recording_44
5.0,0.11183,0.28,0.68145,chew,25.228973,26.068973,tall fescue,tall,recording_44
2.0,0.10291,0.2,0.37234,chew,26.128522,26.848521999999996,tall fescue,tall,recording_44
4.0,0.13821,0.34,0.52267,chew,27.005289,27.685289,tall fescue,tall,recording_44
1.0,0.081717,0.12,0.63896,chew,27.783084000000002,28.423084000000003,tall fescue,tall,recording_44
3.0,0.79565,0.39,0.5543,chew-bite,28.549048,29.549048,tall fescue,tall,recording_44
3.0,0.11208,0.26,0.50948,chew,30.168597,31.088596999999996,tall fescue,tall,recording_44
7.0,0.56286,0.51,0.52978,chew-bite,31.150001,32.310001,tall fescue,tall,recording_44
5.0,0.54585,0.39,0.53012,bite,32.485452,33.214473999999996,tall fescue,tall,recording_44
3.0,0.224,0.34,0.6564,chew,33.407695000000004,34.127695,tall fescue,tall,recording_44
1.0,0.12428,0.26,0.56195,chew,34.262457,35.022457,tall fescue,tall,recording_44
3.0,0.65057,0.4,0.55918,chew-bite,35.117219,35.926994,tall fescue,tall,recording_44
7.0,0.1801,0.45,0.40751,chew,36.007971000000005,36.727971000000004,tall fescue,tall,recording_44
3.0,0.15205,0.28,0.64459,chew,36.790753,37.430753,tall fescue,tall,recording_44
4.0,0.64871,0.38,0.59156,chew-bite,37.528546999999996,38.28,tall fescue,tall,recording_44
3.0,0.33904,0.37,0.59199,chew,38.419299,39.202081,tall fescue,tall,recording_44
3.0,0.80893,0.43,0.58272,chew-bite,39.364036,40.164986999999996,tall fescue,tall,recording_44
1.0,0.098256,0.26,0.60028,chew,40.236793,40.876793,tall fescue,tall,recording_44
3.0,0.61462,0.4,0.55686,chew-bite,40.952094,41.752094,tall fescue,tall,recording_44
3.0,0.66755,0.41,0.58667,chew-bite,41.878836,42.798836,tall fescue,tall,recording_44
5.0,0.84603,0.41,0.51262,chew-bite,42.967533,43.8,tall fescue,tall,recording_44
3.0,0.40873,0.27,0.46427,chew,44.074224,44.68,tall fescue,tall,recording_44
5.0,0.17244,0.35,0.56257,chew,44.866004,45.546003999999996,tall fescue,tall,recording_44
4.0,0.45633,0.45,0.49751,chew-bite,45.70727,46.547270000000005,tall fescue,tall,recording_44
3.0,0.81509,0.38,0.52854,chew-bite,46.616015999999995,47.416016,tall fescue,tall,recording_44
3.0,0.13259,0.22,0.47256,chew,47.57425,48.25425,tall fescue,tall,recording_44
3.0,0.14752,0.29,0.62579,chew,48.366029,49.166028999999995,tall fescue,tall,recording_44
1.0,0.13602,0.27,0.6348,chew,49.288272,50.008272,tall fescue,tall,recording_44
3.0,0.1091,0.21,0.59814,chew,50.138535,50.938534999999995,tall fescue,tall,recording_44
1.0,0.12732,0.06,0.43793,chew,51.033786,51.673786,tall fescue,tall,recording_44
1.0,0.18312,0.3,0.54223,chew,51.73559,52.53559,tall fescue,tall,recording_44
7.0,0.22212,0.43,0.57825,chew,52.698322,53.409124,tall fescue,tall,recording_44
2.0,0.55353,0.42,0.52148,chew-bite,53.643058999999994,54.368997,tall fescue,tall,recording_44
5.0,0.1184,0.24,0.63482,chew,54.542809,55.262809,tall fescue,tall,recording_44
2.0,0.62274,0.38,0.5148,chew-bite,55.328811,56.328811,tall fescue,tall,recording_44
1.0,0.10971,0.13,0.3723,chew,56.958636,57.738686,tall fescue,tall,recording_44
5.0,0.79014,0.42,0.51737,chew-bite,58.029338,58.829338,tall fescue,tall,recording_44
3.0,0.14274,0.25,0.70629,chew,58.929087,59.549914,tall fescue,tall,recording_44
5.0,0.47992,0.34,0.70674,chew-bite,59.662383,60.422382999999996,tall fescue,tall,recording_44
1.0,0.68614,0.45,0.47952,chew-bite,60.625115,61.434889,tall fescue,tall,recording_44
3.0,0.66959,0.34,0.57149,chew-bite,61.529363000000004,62.240165000000005,tall fescue,tall,recording_44
3.0,0.45179,0.37,0.60021,chew-bite,62.44,63.238887,tall fescue,tall,recording_44
3.0,0.098621,0.28,0.47498,chew,64.19712,64.92,tall fescue,tall,recording_44
1.0,0.11819,0.2,0.48761,chew,65.060879,65.860879,tall fescue,tall,recording_44
4.0,0.11787,0.36,0.63864,chew,66.140578,66.88,tall fescue,tall,recording_44
5.0,0.095563,0.27,0.38973,chew,67.1393,67.8,tall fescue,tall,recording_44
3.0,0.20153,0.35,0.70667,chew,68.043548,68.72,tall fescue,tall,recording_44
3.0,0.11939,0.32,0.35269,chew,68.983786,69.710829,tall fescue,tall,recording_44
1.0,0.080908,0.26,0.58532,chew,69.90603,70.48,tall fescue,tall,recording_44
3.0,0.17143,0.31,0.64742,chew,70.706807,71.44,tall fescue,tall,recording_44
3.0,0.12117,0.33,0.58946,chew,71.615553,72.415553,tall fescue,tall,recording_44
3.0,0.091432,0.36,0.42552,chew,72.636769,73.298085,tall fescue,tall,recording_44
4.0,0.30413,0.39,0.63866,chew,73.581506,74.346293,tall fescue,tall,recording_44
2.0,0.10921,0.18,0.5357,chew,74.593724,75.353724,tall fescue,tall,recording_44
3.0,0.17323,0.25,0.66326,chew,76.18628000000001,76.84,tall fescue,tall,recording_44
5.0,0.092296,0.25,0.68478,chew,77.131017,77.805476,tall fescue,tall,recording_44
1.0,0.099178,0.21,0.55966,chew,78.120742,78.969975,tall fescue,tall,recording_44
1.0,0.12394,0.19,0.5399,chew,79.121218,80.00121800000001,tall fescue,tall,recording_44
1.0,0.2993,0.14,0.43499,bite,0.444021,1.084021,tall fescue,tall,recording_45
1.0,0.21581,0.18,0.50068,bite,1.413466,1.933466,tall fescue,tall,recording_45
3.0,0.55477,0.31,0.51628,bite,2.2423040000000003,2.962304,tall fescue,tall,recording_45
1.0,0.85447,0.23,0.46946,bite,3.3671559999999996,3.782201,tall fescue,tall,recording_45
1.0,0.36393,0.24,0.48773,chew-bite,3.944383,4.904383,tall fescue,tall,recording_45
1.0,0.51197,0.18,0.44543,bite,5.816669999999999,6.17667,tall fescue,tall,recording_45
3.0,0.324,0.27,0.53736,chew-bite,6.312493,7.232492999999999,tall fescue,tall,recording_45
3.0,0.59187,0.35,0.59561,chew-bite,7.4595460000000005,8.16,tall fescue,tall,recording_45
5.0,0.42298,0.35,0.60576,chew-bite,8.436392,9.168385,tall fescue,tall,recording_45
3.0,0.38717,0.33,0.54222,chew-bite,9.287431,10.047431,tall fescue,tall,recording_45
0.0,0.087237,0.0,0.47067,chew,10.205074,10.871105,tall fescue,tall,recording_45
3.0,0.48196,0.3,0.50658,chew-bite,11.026512,11.745108,tall fescue,tall,recording_45
1.0,0.54644,0.14,0.4684,chew-bite,11.870151,12.581347000000001,tall fescue,tall,recording_45
1.0,0.21714,0.18,0.55359,chew-bite,12.846996,13.472385999999998,tall fescue,tall,recording_45
3.0,0.2196,0.22,0.47859,chew-bite,13.705435999999999,14.427031,tall fescue,tall,recording_45
1.0,0.35818,0.16,0.50234,chew-bite,14.502506,15.222506,tall fescue,tall,recording_45
3.0,0.40276,0.3,0.5637,chew-bite,15.433354999999999,16.273355,tall fescue,tall,recording_45
1.0,0.29175,0.18,0.54177,chew-bite,16.38436,17.050391,tall fescue,tall,recording_45
1.0,0.44451,0.16,0.54172,chew-bite,17.228,17.871829,tall fescue,tall,recording_45
2.0,0.31275,0.23,0.61159,chew-bite,18.056838,18.774670999999998,tall fescue,tall,recording_45
0.0,0.073412,0.0,0.41426,chew,18.885676,19.605676000000003,tall fescue,tall,recording_45
1.0,0.061989,0.07,0.40373,chew,19.74935,20.46935,tall fescue,tall,recording_45
1.0,0.55937,0.3,0.55805,chew-bite,20.617357000000002,21.28,tall fescue,tall,recording_45
3.0,0.47326,0.36,0.561,chew-bite,21.5572,22.321404,tall fescue,tall,recording_45
0.0,0.05145,0.0,0.41245,chew,22.652451,23.332451000000002,tall fescue,tall,recording_45
1.0,0.084972,0.11,0.4504,chew,23.458326,24.110319,tall fescue,tall,recording_45
3.0,0.54767,0.28,0.61902,bite,24.213924,24.8,tall fescue,tall,recording_45
1.0,0.20925,0.15,0.4922,chew,24.976159,25.736159,tall fescue,tall,recording_45
3.0,0.15993,0.2,0.58128,chew,25.879001000000002,26.679001,tall fescue,tall,recording_45
1.0,0.19586,0.22,0.60233,chew,26.744840999999997,27.504841,tall fescue,tall,recording_45
3.0,0.50074,0.35,0.61577,chew-bite,27.662484000000003,28.32,tall fescue,tall,recording_45
1.0,0.19572,0.13,0.52216,chew,28.491321999999997,29.171321999999996,tall fescue,tall,recording_45
1.0,0.33564,0.14,0.56194,chew,29.246157,29.966157,tall fescue,tall,recording_45
1.0,0.089838,0.04,0.64075,chew,30.097196999999998,30.777196999999997,tall fescue,tall,recording_45
2.0,0.28593,0.3,0.53787,chew-bite,30.844632,31.764632000000002,tall fescue,tall,recording_45
1.0,0.15108,0.17,0.53526,chew,31.880679999999998,32.680679999999995,tall fescue,tall,recording_45
1.0,0.4841,0.24,0.49199,chew-bite,32.724319,33.484319,tall fescue,tall,recording_45
1.0,0.12543,0.06,0.87702,chew,33.6,34.24,tall fescue,tall,recording_45
1.0,0.05602,0.06,0.61578,chew,34.32,35.0,tall fescue,tall,recording_45
3.0,0.14394,0.29,0.67476,chew,35.12203,35.84203,tall fescue,tall,recording_45
1.0,0.059531,0.04,0.62908,chew,35.97307,36.61307,tall fescue,tall,recording_45
3.0,0.53068,0.35,0.53684,chew-bite,36.861111,37.64,tall fescue,tall,recording_45
1.0,0.46559,0.22,0.48343,chew-bite,37.845356,38.601403999999995,tall fescue,tall,recording_45
1.0,0.37632,0.18,0.49087,chew-bite,38.7778,39.488233,tall fescue,tall,recording_45
1.0,0.10313,0.11,0.47251,chew,39.702843,40.302842999999996,tall fescue,tall,recording_45
1.0,0.39955,0.3,0.57217,chew-bite,40.376274,41.216274,tall fescue,tall,recording_45
3.0,0.62798,0.3,0.48588,chew-bite,41.356758,42.063552,tall fescue,tall,recording_45
3.0,0.11226,0.2,0.66467,chew,43.240207,43.840207,tall fescue,tall,recording_45
1.0,0.17299,0.13,0.57976,chew,44.335458,44.969843,tall fescue,tall,recording_45
1.0,0.12302,0.19,0.55703,chew,45.260501,45.891802,tall fescue,tall,recording_45
1.0,0.086382,0.09,0.57605,chew,46.067138,46.761404,tall fescue,tall,recording_45
7.0,0.068113,0.15,0.53255,chew,47.029183,47.651802,tall fescue,tall,recording_45
1.0,0.063659,0.07,0.55029,chew,48.302042,48.942042,tall fescue,tall,recording_45
1.0,0.078163,0.05,0.57364,chew,49.12348,49.76348,tall fescue,tall,recording_45
0.0,0.053724,0.0,0.53072,chew,49.884952,50.684952,tall fescue,tall,recording_45
1.0,0.10753,0.1,0.4828,chew,50.832959,51.632959,tall fescue,tall,recording_45
1.0,0.073986,0.04,0.49221,chew,51.721,52.521,tall fescue,tall,recording_45
3.0,0.087567,0.2,0.55319,chew,52.594241000000004,53.341676,tall fescue,tall,recording_45
2.0,0.11454,0.14,0.6317,chew,53.400878000000006,54.120878000000005,tall fescue,tall,recording_45
0.0,0.082858,0.0,0.63284,chew,54.281518999999996,54.921518999999996,tall fescue,tall,recording_45
1.0,0.08059,0.11,0.55661,chew,55.016389000000004,55.776389,tall fescue,tall,recording_45
2.0,0.096565,0.14,0.59763,chew,55.914828,56.634828000000006,tall fescue,tall,recording_45
1.0,0.065356,0.05,0.51219,chew,56.774671999999995,57.574672,tall fescue,tall,recording_45
0.0,0.04605,0.0,0.63012,chew,57.92,58.48,tall fescue,tall,recording_45
0.0,0.039922,0.0,0.49636,chew,59.08434200000001,59.810529,tall fescue,tall,recording_45
0.0,0.067047,0.0,0.57476,chew,59.89838,60.690217000000004,tall fescue,tall,recording_45
1.0,0.052382,0.09,0.44659,chew,60.838224,61.438224,tall fescue,tall,recording_45
0.0,0.091386,0.0,0.46231,chew,61.607859,62.367858999999996,tall fescue,tall,recording_45
0.0,0.072898,0.0,0.35605,chew,62.429297,63.229296999999995,tall fescue,tall,recording_45
0.0,0.045974,0.0,0.57403,chew,63.295138,64.095138,tall fescue,tall,recording_45
0.0,0.038272,0.0,0.46195,chew,64.227581,65.02758100000001,tall fescue,tall,recording_45
0.0,0.066479,0.0,0.47176,chew,65.16002399999999,66.040024,tall fescue,tall,recording_45
1.0,0.38928,0.15,0.4821,bite,0.33724,0.733958,tall fescue,tall,recording_46
1.0,0.50484,0.18,0.47242,bite,1.750277,2.227448,tall fescue,tall,recording_46
1.0,0.22941,0.18,0.49285,bite,3.2004099999999998,3.6404690000000004,tall fescue,tall,recording_46
0.0,0.042092,0.0,0.61716,chew,3.891752,4.411102,tall fescue,tall,recording_46
4.0,0.4307,0.37,0.48869,chew-bite,4.569605,5.28,tall fescue,tall,recording_46
1.0,0.1949,0.21,0.52347,chew,5.36,6.04,tall fescue,tall,recording_46
5.0,0.21306,0.38,0.58358,chew-bite,6.195103,6.955103,tall fescue,tall,recording_46
3.0,0.32371,0.26,0.40042,chew,7.466498,8.080276,tall fescue,tall,recording_46
5.0,0.30574,0.34,0.39295,chew-bite,8.242151,9.082151,tall fescue,tall,recording_46
5.0,0.31894,0.39,0.48841,chew-bite,9.1958,9.9958,tall fescue,tall,recording_46
1.0,0.3436,0.19,0.47106,bite,10.137441,10.784942,tall fescue,tall,recording_46
1.0,0.18307,0.2,0.49442,chew,10.967808,11.607808,tall fescue,tall,recording_46
5.0,0.25034,0.37,0.59902,chew,11.703461,12.383461,tall fescue,tall,recording_46
1.0,0.1227,0.22,0.51555,chew,12.4719,13.1119,tall fescue,tall,recording_46
3.0,0.45326,0.31,0.49663,chew-bite,13.374947,14.12,tall fescue,tall,recording_46
1.0,0.10645,0.08,0.25811,chew,18.190737,18.940711,tall fescue,tall,recording_46
5.0,0.077491,0.25,0.41684,chew,19.391313,20.191313,tall fescue,tall,recording_46
3.0,0.092092,0.22,0.64307,chew,20.275638,20.915638,tall fescue,tall,recording_46
1.0,0.12306,0.2,0.39839,chew,21.012229,21.772229,tall fescue,tall,recording_46
3.0,0.11274,0.21,0.53076,chew,21.889522,22.689522,tall fescue,tall,recording_46
5.0,0.11114,0.25,0.5534,chew,22.786580999999998,23.586581,tall fescue,tall,recording_46
3.0,0.10882,0.21,0.45593,chew,23.650385,24.490385,tall fescue,tall,recording_46
3.0,0.13537,0.24,0.56924,chew,24.611791,25.491791,tall fescue,tall,recording_46
3.0,0.10308,0.23,0.54766,chew,25.731429000000002,26.571429,tall fescue,tall,recording_46
3.0,0.10025,0.24,0.39468,chew,26.736404999999998,27.736404999999998,tall fescue,tall,recording_46
1.0,0.091549,0.17,0.54585,chew,27.862787,28.622787,tall fescue,tall,recording_46
3.0,0.079748,0.24,0.4649,chew,28.773335999999997,29.493336,tall fescue,tall,recording_46
1.0,0.28797,0.16,0.46236,bite,0.147725,0.728774,tall fescue,tall,recording_47
1.0,0.21916,0.14,0.44693,bite,0.941469,1.595425,tall fescue,tall,recording_47
3.0,0.35616,0.27,0.58015,bite,2.471924,2.8719240000000004,tall fescue,tall,recording_47
4.0,0.16609,0.19,0.46083,chew,3.299181,3.9391809999999996,tall fescue,tall,recording_47
5.0,0.22042,0.4,0.48297,chew-bite,4.155983,4.7559830000000005,tall fescue,tall,recording_47
1.0,0.58093,0.34,0.49265,chew-bite,4.904454,5.584454,tall fescue,tall,recording_47
3.0,0.71416,0.3,0.48183,chew-bite,5.681396,6.401396,tall fescue,tall,recording_47
1.0,0.33339,0.38,0.61709,chew-bite,6.508047,7.268047,tall fescue,tall,recording_47
3.0,0.51598,0.33,0.4604,chew-bite,7.403636,8.203636,tall fescue,tall,recording_47
3.0,0.50844,0.37,0.53141,chew-bite,8.289375999999999,9.129375999999999,tall fescue,tall,recording_47
3.0,0.29023,0.31,0.54456,chew-bite,9.17633,9.97633,tall fescue,tall,recording_47
3.0,0.44269,0.38,0.56171,chew-bite,10.188278,11.148278,tall fescue,tall,recording_47
1.0,0.38525,0.2,0.45651,chew-bite,11.481439,12.241439,tall fescue,tall,recording_47
1.0,0.23454,0.17,0.37972,chew-bite,12.330074,12.832336999999999,tall fescue,tall,recording_47
1.0,0.16308,0.17,0.51577,chew,12.881578999999999,13.641579,tall fescue,tall,recording_47
3.0,0.20538,0.25,0.63339,chew,13.6,14.32,tall fescue,tall,recording_47
3.0,0.45713,0.37,0.5257,chew-bite,14.506549,15.426549,tall fescue,tall,recording_47
5.0,0.18745,0.24,0.43684,chew-bite,15.570165,16.410165,tall fescue,tall,recording_47
4.0,0.58069,0.42,0.5245,chew-bite,16.554996,17.514996,tall fescue,tall,recording_47
1.0,0.097882,0.21,0.55072,chew,17.569371,18.329371,tall fescue,tall,recording_47
7.0,0.26502,0.47,0.47794,chew-bite,18.504959,19.29909,tall fescue,tall,recording_47
1.0,0.15911,0.21,0.51298,chew,19.401155,20.001154999999997,tall fescue,tall,recording_47
3.0,0.43469,0.4,0.57173,chew-bite,20.149626,21.069626,tall fescue,tall,recording_47
1.0,0.1519,0.25,0.51458,chew,21.183697,22.023697,tall fescue,tall,recording_47
3.0,0.31769,0.36,0.57572,chew-bite,22.079893,23.039893,tall fescue,tall,recording_47
1.0,0.079198,0.19,0.50796,chew,23.104116,23.744116,tall fescue,tall,recording_47
1.0,0.082163,0.17,0.53314,chew,23.832891,24.632891,tall fescue,tall,recording_47
5.0,0.29673,0.35,0.51035,chew-bite,24.705282,25.625282000000002,tall fescue,tall,recording_47
1.0,0.17982,0.23,0.3937,chew,25.691932,26.491932000000002,tall fescue,tall,recording_47
1.0,0.16577,0.16,0.49507,chew,26.54192,27.141920000000002,tall fescue,tall,recording_47
3.0,0.37027,0.29,0.58301,chew-bite,27.327357,28.087357,tall fescue,tall,recording_47
0.0,0.055438,0.0,0.54539,chew,28.993401000000002,29.897876,tall fescue,tall,recording_47
1.0,0.10784,0.14,0.54167,chew,30.116107,30.876107,tall fescue,tall,recording_47
1.0,0.066315,0.13,0.53739,chew,31.031999,31.871999,tall fescue,tall,recording_47
3.0,0.082374,0.2,0.57783,chew,31.993632,32.873632,tall fescue,tall,recording_47
1.0,0.072014,0.13,0.43478,chew,33.039393,33.9274,tall fescue,tall,recording_47
3.0,0.082355,0.19,0.47105,chew,34.380421999999996,35.293001000000004,tall fescue,tall,recording_47
5.0,0.10995,0.24,0.49829,chew,35.381448,36.261448,tall fescue,tall,recording_47
1.0,0.074695,0.16,0.53282,chew,36.327492,37.167491999999996,tall fescue,tall,recording_47
1.0,0.094572,0.18,0.54684,chew,37.26308,38.10308,tall fescue,tall,recording_47
3.0,0.085261,0.2,0.55188,chew,38.257152000000005,39.137152,tall fescue,tall,recording_47
3.0,0.093019,0.24,0.45907,chew,39.250009999999996,40.250009999999996,tall fescue,tall,recording_47
3.0,0.12393,0.24,0.56814,chew,40.304992,41.224992,tall fescue,tall,recording_47
1.0,0.26008,0.24,0.52422,chew,41.281794,42.081794,tall fescue,tall,recording_47
0.0,0.063221,0.0,0.74424,chew,42.21967,43.037079,tall fescue,tall,recording_47
1.0,0.27346,0.16,0.4348,bite,0.204394,0.684394,tall fescue,tall,recording_48
1.0,0.28852,0.19,0.3659,bite,1.0181120000000001,1.8981119999999998,tall fescue,tall,recording_48
1.0,0.34075,0.19,0.49747,bite,2.094071,2.574071,tall fescue,tall,recording_48
1.0,0.50124,0.17,0.43224,bite,2.668688,3.3886879999999997,tall fescue,tall,recording_48
1.0,0.34218,0.2,0.49746,chew-bite,4.326976,5.206976,tall fescue,tall,recording_48
1.0,0.1967,0.13,0.5434,chew-bite,5.306523,6.106523,tall fescue,tall,recording_48
1.0,0.3635,0.19,0.49472,chew-bite,6.170376,7.010375999999999,tall fescue,tall,recording_48
1.0,0.41052,0.22,0.49089,chew-bite,7.061224,7.901224000000001,tall fescue,tall,recording_48
3.0,0.50752,0.19,0.5305,chew-bite,7.963641,8.723641,tall fescue,tall,recording_48
0.0,0.045887,0.0,0.50326,chew,8.885341,9.675921,tall fescue,tall,recording_48
1.0,0.47017,0.14,0.5434,bite,9.861032000000002,10.568699,tall fescue,tall,recording_48
